host_response_time,host_is_superhost,host_identity_verified,property_type,room_type,instant_bookable,host_response_rate,host_acceptance_rate,capacity,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,minimum_nights,maximum_nights,reviews_per_month
within an hour,Desconocido,t,Entire rental unit,Entire home/apt,t,1,1,4,2268.42,4.25,4,3.75,4.25,4.5,4.75,4.25,1,30,1.9
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.96,0.87,9,23099.23,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.96,0.87,15,22329.23,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.96,0.87,9,15321.46,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,2,1468.39,4.63,4.88,4.63,4.88,5,4.63,4.38,1,1125,2.45
within an hour,f,t,Entire serviced apartment,Entire home/apt,t,1,0.99,4,1613.92,5,5,5,5,5,5,5,2,1125,1.06
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,0.69,8,4384.38,5,5,4.75,4.88,4.88,5,4.88,2,365,2.86
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.97,1,8,2536.38,4,4,4,4,5,5,3,1,365,0.55
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.99,0.99,2,1262.03,4.33,4.67,4.33,5,4.67,5,4.33,2,90,2.2
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,6,2512.51,5,5,5,5,5,5,5,2,365,1
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.97,1,8,3192.42,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
Desconocido,f,t,Entire condo,Entire home/apt,f,1,0.9,2,8855,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,365,1.3
within an hour,f,t,Entire serviced apartment,Entire home/apt,t,1,0.99,4,1534.61,5,5,5,5,5,5,4.8,2,1125,1.76
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,4,1757.14,4.71,4.71,5,4.71,4.71,4.86,4.57,3,28,2.76
within an hour,f,t,Private room in serviced apartment,Private room,f,1,0.85,2,601.37,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,28,1.3
within an hour,f,t,Entire serviced apartment,Entire home/apt,t,1,0.85,2,1615.46,3,3,3.5,2,3,5,4.5,1,365,0.71
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,0.85,2,1574.65,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,0.85,2,1615.46,1,4,4,5,3,5,1,1,365,0.34
within an hour,Desconocido,t,Entire rental unit,Entire home/apt,f,1,0.99,2,850.08,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,365,1.3
within an hour,f,t,Entire condo,Entire home/apt,t,0.81,0.99,2,1758.68,5,5,5,5,5,4.83,5,2,365,2.12
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,934.78,4.07,4.43,4.57,4.86,4.71,4.64,3.93,2,365,4.04
within an hour,f,t,Entire condo,Entire home/apt,t,0.81,0.99,2,1881.11,4.46,4.65,4.43,4.7,4.59,4.65,4.49,2,365,1.3
within an hour,f,t,Entire condo,Entire home/apt,t,0.81,0.99,2,2274.58,3,3,3.67,4.33,2.67,3.33,2.67,2,365,1.84
within an hour,f,t,Entire condo,Entire home/apt,t,0.81,0.99,2,2477.09,4.5,4.67,4.67,5,4.78,4.67,4.61,2,365,1.3
within an hour,f,t,Entire condo,Entire home/apt,t,0.81,0.99,4,2976.82,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,365,1.3
within an hour,f,t,Entire condo,Entire home/apt,t,0.81,0.99,4,2808.19,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,365,1.3
within an hour,f,t,Entire condo,Entire home/apt,t,0.81,0.99,5,4027.87,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,1125,1.3
Desconocido,f,t,Entire rental unit,Entire home/apt,f,1,0.9,2,1650.11,4,4.25,5,5,4.75,4.5,3.75,1,365,1.9
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,3,1267.42,3.43,3.86,4.14,3.57,3.14,4.29,3.29,1,365,2.53
within an hour,f,t,Entire home,Entire home/apt,f,0.9,0.88,9,26093.76,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,0.92,4,1408.33,5,5,4,5,5,5,3,2,60,1
within an hour,Desconocido,t,Private room in rental unit,Private room,f,1,0.98,1,361.9,5,5,5,5,5,5,5,2,65,0.88
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.99,3,1309,4.75,4.83,4.75,4.75,4.83,4.83,4.67,2,30,4
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,8,3642.87,5,5,5,5,5,5,4.89,1,1125,3.42
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,6,3007.62,5,4.92,5,4.93,5,5,4.93,1,1125,5.06
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.96,3,1579.27,4.91,4.82,4.82,5,5,4.82,4.91,2,365,3.93
within an hour,Desconocido,t,Private room in rental unit,Private room,t,0.96,1,2,711.48,4.19,4.25,4.19,4.44,4.19,4.5,4.25,1,365,4.36
within an hour,Desconocido,t,Private room in rental unit,Private room,t,0.96,1,2,690.69,4.23,4.54,4.15,4.85,4.31,4.77,4.77,1,365,3.86
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,2315.39,4.67,4.63,4.89,4.33,4.89,5,4.67,1,365,2.57
within an hour,Desconocido,t,Private room in rental unit,Private room,f,1,0.83,2,585.97,4.67,4.83,4.83,4.67,5,5,5,1,7,1.73
within an hour,t,t,Entire condo,Entire home/apt,f,1,1,3,1342.88,5,5,5,5,5,5,5,1,1125,3.48
within an hour,Desconocido,t,Entire rental unit,Entire home/apt,f,1,0.98,6,2294.6,4.67,5,4.33,5,5,4.5,4.67,1,1125,3.53
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,1183.49,5,5,5,5,5,5,5,2,365,3.82
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,1694,5,5,5,4.6,4.8,4.8,4.8,2,365,2.08
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,3,1248.17,4.67,4.83,4.67,4.83,4.83,4.83,4.67,2,365,4.39
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,620.62,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.97,1,8,3501.19,5,5,5,5,5,5,5,1,365,0.71
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,1175.79,4.93,4.87,4.8,4.67,5,5,4.87,1,365,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.97,1,2,1825.67,3.5,4,3.5,4.5,3.5,4.5,3,1,365,0.91
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,620.62,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,412.72,2.5,3,3,3,3,3,3,1,365,0.82
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,412.72,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,412.72,4.5,5,4,5,5,4.5,5,1,365,0.88
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,412.72,5,3,5,4,5,5,5,1,365,0.35
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,4,1386.77,5,4.67,4.33,5,5,4.33,5,2,365,1.17
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,2,1873.41,4.86,5,4.71,4.86,5,4.71,4.86,2,15,2.76
within an hour,f,t,Entire serviced apartment,Entire home/apt,t,1,1,2,1351.35,4.75,4.75,5,5,5,5,5,2,1125,2.67
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,1803.34,4.89,4.83,4.94,4.89,4.61,4.72,4.78,1,365,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,6,1821.82,4.5,4.5,4.75,4,4.75,5,4.75,1,365,1.6
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.97,1,5,2478.63,4,4,4,3,5,4,5,1,365,0.49
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.97,1,5,2581.81,5,5,5,5,4.5,5,5,1,365,2
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.97,1,3,2483.25,4,5,5,5,5,5,5,1,365,1
within a few hours,f,t,Entire rental unit,Entire home/apt,f,1,1,3,1549.24,4.7,4.8,4.7,4.8,4.8,4.8,4.7,3,35,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.97,1,6,2347.73,5,5,5,5,5,5,5,1,365,1
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.97,1,12,4740.12,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,6,4372.06,5,5,5,5,5,5,5,2,365,4.57
within an hour,f,t,Entire serviced apartment,Entire home/apt,t,1,0.99,4,1428.35,4.9,4.7,4.9,4.9,4.9,4.9,5,2,1125,5.66
within an hour,f,t,Entire serviced apartment,Entire home/apt,t,1,0.99,5,1509.2,5,5,5,5,5,5,5,2,1125,4
within an hour,f,t,Entire serviced apartment,Entire home/apt,t,1,1,2,1409.1,5,5,5,5,5,5,5,2,1125,0.82
within an hour,f,t,Entire serviced apartment,Entire home/apt,f,1,1,2,2776.62,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,365,1.3
within an hour,f,t,Entire serviced apartment,Entire home/apt,t,1,1,4,3993.99,5,5,5,5,5,5,5,2,365,0.81
within an hour,f,t,Entire serviced apartment,Entire home/apt,t,1,1,5,3993.99,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,365,1.3
Desconocido,f,t,Entire rental unit,Entire home/apt,f,1,1,4,1039.5,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,365,1.3
within an hour,f,t,Entire serviced apartment,Entire home/apt,t,1,0.99,4,1436.82,5,5,5,4.67,5,5,4.78,2,1125,3.7
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,3,1461.46,4.64,4.79,4.64,4.71,4.79,4.86,4.86,2,30,4.62
within an hour,f,t,Entire condo,Entire home/apt,t,1,1,4,1380.61,4.92,4.92,4.92,4.75,4.83,4.67,4.83,1,1125,4.74
within an hour,f,t,Entire serviced apartment,Entire home/apt,t,1,0.99,4,1612.38,4.75,4.88,4.88,4.13,4.63,4.38,4.63,2,1125,3.48
Desconocido,t,t,Entire rental unit,Entire home/apt,f,1,0.9,5,1485.33,4.81,4.9,4.86,4.86,4.95,4.95,4.81,1,1125,1.3
within an hour,Desconocido,t,Private room in home,Private room,t,1,1,3,670.67,4.17,4.5,4.17,4.33,4.83,4.67,4.33,1,1125,2.61
within an hour,f,t,Entire condo,Entire home/apt,t,1,1,4,1899.59,4.67,4.33,4.67,5,5,4.67,4.67,2,365,3
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.75,2,1001,5,5,5,5,5,5,5,1,4,0.95
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,0.97,4,1918.07,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,365,1.3
within an hour,Desconocido,t,Entire rental unit,Entire home/apt,t,1,0.99,4,924,4.54,4.62,4.08,5,4.85,4.92,4.54,1,365,4.87
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.97,1,2,1663.97,4.67,4.33,4.67,4.67,4.67,4,4.33,1,365,1.58
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.97,1,4,2034.34,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.99,0.99,2,1262.03,4.75,4.5,4.25,5,4.75,5,4.25,2,90,3.43
within a day,f,t,Entire rental unit,Entire home/apt,f,1,0.96,2,800.03,4.87,5,4.4,5,5,4.93,5,1,14,4.64
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.33,4,1155,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,365,1.3
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,0.99,2,1721.72,4.84,4.84,4.89,4.89,4.84,4.84,4.79,1,365,1.3
within an hour,f,t,Entire serviced apartment,Entire home/apt,t,1,0.99,4,1643.95,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,1125,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,1088.78,4.88,4.88,4.88,5,5,4.75,5,3,1125,3.12
within an hour,f,t,Entire serviced apartment,Entire home/apt,f,1,1,2,2776.62,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,365,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.98,1,2,1017.17,4.57,4.86,4.86,4.86,4.57,4.5,4.43,2,365,2.8
within an hour,f,t,Entire serviced apartment,Entire home/apt,t,1,1,2,3630.55,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,365,1.3
within an hour,f,t,Entire serviced apartment,Entire home/apt,t,1,1,2,3630.55,5,5,5,5,5,5,5,2,365,1
within an hour,f,t,Entire serviced apartment,Entire home/apt,t,1,1,2,3207.82,5,5,5,5,5,5,5,2,365,1
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,1675.52,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,365,1.3
within an hour,Desconocido,t,Private room in rental unit,Private room,t,1,1,2,728.42,4.6,4.75,4.55,4.95,4.75,4.75,4.5,1,365,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.98,1,2,1298.22,4.63,4.63,4.88,4.5,4.75,4.88,4.75,1,365,3.16
within an hour,f,t,Private room in rental unit,Private room,t,1,1,2,666.05,4,4.13,3.38,4.75,4.38,4.38,3.88,1,365,1.3
within an hour,Desconocido,t,Private room in rental unit,Private room,t,1,1,2,728.42,4.58,4.79,4.26,4.79,4.74,4.84,4.53,1,365,5.64
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.97,1,2,1885.73,5,5,5,5,5,5,5,1,365,0.52
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,0.4,8,4327.4,4.5,4.5,5,4.75,4.75,4.75,4.75,2,365,1.67
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,395.01,3,4,4,5,3,5,2,1,365,0.81
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,395.01,5,5,5,5,5,5,5,1,365,1.53
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,715.33,5,5,5,4,5,5,5,1,365,0.48
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,715.33,3,3,4,4,3,5,4,1,365,0.63
Desconocido,f,t,Entire rental unit,Entire home/apt,f,1,0.9,2,1391.39,5,4.67,4.33,5,4.67,4.33,4.33,1,365,1.64
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,0.98,2,962.5,4.86,5,4.86,5,5,4.86,4.86,2,365,2.63
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.97,1,3,1817.97,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.95,2,1386,4.88,4.88,5,5,5,5,4.88,2,1125,3.43
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,412.72,3,3,4,5,5,5,5,1,365,0.38
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,395.01,5,5,4,5,5,5,4,1,365,1
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,395.01,5,4,5,5,4,5,5,1,365,0.67
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,395.01,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,395.01,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Entire condo,Entire home/apt,t,1,1,6,5290.67,5,5,4.5,5,5,4.75,4.75,2,365,3.12
within a few hours,f,t,Entire rental unit,Entire home/apt,f,0.86,0.69,2,1275.12,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,1100.33,4.92,4.92,5,4.85,4.77,4.92,4.85,2,90,4.94
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,643.72,5,5,5,5,4.5,5,4,1,365,0.9
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,643.72,5,5,5,5,5,5,5,1,365,0.61
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,643.72,5,5,5,5,5,5,5,1,365,1
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,620.62,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,620.62,4,4.5,4,4.5,4.5,4.5,4.5,1,365,0.91
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,0.99,4,1379.84,4.7,4.6,4.9,5,4.9,4.8,4.5,2,365,3.57
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.97,1,3,1634.71,5,5,5,3,4.5,5,5,1,365,0.86
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,620.62,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within a few hours,f,t,Entire rental unit,Entire home/apt,f,0.99,0.83,4,892.43,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,0.99,4,1309,4.64,4.93,4.64,4.86,4.93,4.86,4.86,2,30,4.29
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,2341.57,5,4.75,5,5,5,5,5,1,365,1.58
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,3,1058.75,4.8,4.8,4.8,5,5,4.4,4.6,2,365,1.72
within a day,Desconocido,f,Private room in home,Private room,f,0.6,1,4,608.3,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,5,1286.67,5,4.93,4.86,4.86,4.93,5,4.93,1,1125,5.12
a few days or more,f,f,Entire rental unit,Entire home/apt,f,0,0.9,3,1821.82,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,2,1332.87,5,5,5,5,5,4.8,5,2,365,5
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,5,2336.95,5,5,5,5,5,4.9,5,2,365,4
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,5,1978.9,4.96,4.92,4.92,4.88,4.92,4.92,4.96,1,365,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,7,3538.92,4.93,4.87,4.93,5,4.93,4.93,4.8,1,365,1.3
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,395.01,5,5,5,5,5,5,5,1,365,0.42
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,380.38,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,380.38,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,380.38,5,5,5,5,5,5,5,1,365,0.59
within an hour,f,t,Entire condo,Entire home/apt,t,1,0.99,4,1362.9,4.75,4.5,4.63,5,5,5,4.38,2,1125,3.16
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.99,0.99,2,1131.9,2.67,3.67,2.33,4.33,4.67,3.33,2.33,2,90,3
within an hour,t,t,Entire condo,Entire home/apt,t,1,1,4,1427.58,5,5,4.75,5,5,5,4.75,3,60,1.6
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,380.38,4,4.5,3.5,4.5,4.5,4.5,4,1,365,1.5
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,380.38,5,5,5,5,5,5,5,1,365,0.35
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.97,1,3,2263.8,2,2,5,4,2,1,2,1,365,1
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,380.38,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,412.72,4,4,4,3.5,4.5,5,4.5,1,365,0.7
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,6,3685.22,5,5,5,5,5,5,5,2,365,2.43
within an hour,f,t,Private room in rental unit,Private room,t,0.97,0.99,2,666.05,5,5,5,5,5,5,5,1,365,2.73
within an hour,f,t,Private room in rental unit,Private room,t,0.97,0.99,2,666.05,4,5,5,5,5,5,4,1,365,1
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.97,1,4,2205.28,5,5,5,5,5,5,4,1,365,0.53
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,2,1439.13,4.92,4.92,4.92,4.92,5,5,4.92,2,180,4.8
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,412.72,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,412.72,5,5,5,5,5,5,5,1,365,0.34
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,412.72,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,395.01,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,395.01,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,395.01,4,4,4,5,4,5,5,1,365,0.77
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,380.38,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,380.38,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,395.01,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,395.01,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,395.01,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,380.38,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,380.38,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,380.38,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,380.38,5,5,4,3,5,5,5,1,365,1
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,380.38,5,5,5,5,5,5,5,1,365,0.42
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,588.28,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Private room in rental unit,Private room,t,0.97,0.99,2,666.05,3,4,4,5,3,4,3,1,365,1
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,6,3190.11,4.86,5,5,4.86,4.86,4.71,4.86,2,1125,3.82
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,588.28,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,588.28,4.67,4.67,4.67,4.67,4.33,4.33,5,1,365,2.43
within an hour,f,t,Shared room in rental unit,Shared room,t,1,0.89,1,588.28,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Private room in rental unit,Private room,t,0.89,1,2,685.3,5,5,4,5,4,5,5,1,365,1
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.99,0.99,2,1222.76,4.5,4.5,4,5,4.5,4.5,4.5,2,90,2
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.97,1,5,2119.04,4.33,4.33,4.33,5,4.67,5,4.33,1,365,2.14
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.99,0.99,2,1144.99,3.67,4.33,3.33,4,4,4.67,3.67,2,90,2.81
within an hour,t,t,Entire rental unit,Entire home/apt,f,1,1,6,3070.76,5,4.92,4.91,4.92,5,5,5,1,1125,4.56
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,2237.62,5,5,5,5,5,5,5,1,365,1.38
within an hour,Desconocido,t,Private room in rental unit,Private room,f,1,0.98,3,1121.89,4.6,5,4.6,4.6,4.4,3.4,4.4,1,365,1.92
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.99,0.99,3,1235.85,4.33,4,3.67,5,4.67,5,3.67,3,90,3
within a day,f,t,Entire rental unit,Entire home/apt,f,1,1,2,1193.5,5,5,5,5,5,4.67,4.83,3,40,2.37
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,2,1560.79,5,5,5,5,5,5,5,2,180,3.16
within an hour,f,t,Entire rental unit,Entire home/apt,f,1,1,2,1586.97,4.93,4.87,4.93,4.93,4.87,5,4.87,2,180,5.36
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,1175.79,4.75,4.81,4.63,4.63,4.81,4.94,4.69,1,365,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,2940.63,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,2,1535.38,4.7,4.9,5,5,5,5,4.7,1,365,3.95
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,7,3331.02,5,5,5,5,5,5,5,1,365,4
within an hour,f,t,Entire rental unit,Entire home/apt,t,0.97,1,3,1536.92,4.7,4.8,4.7,4.8,4.8,4.8,4.7,1,365,1.3
within an hour,Desconocido,t,Private room in rental unit,Private room,f,1,0.98,1,477.4,4.7,4.8,4.7,4.8,4.8,4.8,4.7,2,65,1.3
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,2,1673.21,4.79,4.86,4.64,4.93,5,4.86,4.71,2,365,5.12
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,5,1837.22,4.71,4.86,4.86,5,5,5,4.71,2,365,2.8
within an hour,f,t,Entire rental unit,Entire home/apt,t,1,1,4,1913.45,4.6,4.6,3.8,5,4.8,4.8,4.8,2,30,1.79
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,2,1623.16,5,5,5,5,4.87,4.87,4.93,1,3,1.3
within an hour,t,t,Entire rental unit,Entire home/apt,t,1,1,2,1516.9,4.63,5,4.63,4.5,4.88,5,4.63,2,365,2.96
